section_id,circle,division,subdivision,section,geocode_status,lat,lon,review_priority,flags,note,km_from_circle_centre,km_from_division_centre,query_used,alias_used,osm_name,osm_category,osm_type,osm_place_rank,n_candidates,other_candidates,flag_not_found,flag_outside_greater_hyderabad,flag_far_from_circle,flag_far_from_division,flag_too_vague,flag_shares_coordinates,flag_matched_a_building_or_road
CYBERCITY_VASANTH_NAGAR,CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,found,17.4938648,78.3862078,3_looks_ok,,,4.9,4.1,"Vasanth Nagar, Hyderabad, Telangana",False,"Vasanth Nagar, Ward 114 KPHB Colony, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal–Malkajgiri, Telangana, 500085, India",place,neighbourhood,24.0,1.0,[],False,False,False,False,False,False,False
CYBERCITY_WHITE_FIELD,CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,found,17.4543363,78.36589,3_looks_ok,,,0.3,4.4,"Whitefields Kondapur, Hyderabad, Telangana",True,"Whitefields, Kothaguda, Ward 104 Kondapur, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 500084, India",place,neighbourhood,24.0,1.0,[],False,False,False,False,False,False,False
HABSIGUDA_HABSIGUDA,HABSIGUDA,HABSIGUDA,HABSIGUDA,HABSIGUDA,found,17.4154761,78.5426918,3_looks_ok,,,4.5,1.6,"Habsiguda, Hyderabad, Telangana",False,"Habsiguda, Ward 8 Habsiguda, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal–Malkajgiri, Telangana, 500007, India",place,suburb,19.0,2.0,"[{""name"": ""Habsiguda, Habsiguda Main Road, Kakatiya Nagar, Habsiguda, Ward 8 Habsiguda, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal\u2013Malkajgiri, Telangana, 500007, India"", ""lat"": ""17.4201800"", ""lon"": ""78.5405480""}]",False,False,False,False,False,False,False
HABSIGUDA_KUSHAIGUDA,HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,found,17.4825451,78.5726444,3_looks_ok,,,3.7,2.8,"Kushaiguda, Hyderabad, Telangana",False,"Kushaiguda, Ward 3 Cherlapally, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Kapra mandal, Medchal–Malkajgiri, Telangana, 500062, India",place,suburb,19.0,1.0,[],False,False,False,False,False,False,False
HABSIGUDA_MALKAJGIRI,HABSIGUDA,SAINIKPURI,MALKAJGIRI,MALKAJGIRI,found,17.4511764,78.5368997,3_looks_ok,,,2.8,3.4,"Malkajgiri, Hyderabad, Telangana",False,"Malkajgiri, Hyderabad, Malkajgiri mandal, Medchal–Malkajgiri, Telangana, 500017, India",place,town,18.0,2.0,"[{""name"": ""Malkajgiri, street number 16, Mallikarjuna Nagar, Ward 141 Gautham Nagar, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Malkajgiri mandal, Medchal\u2013Malkajgiri, Telangana, 500017, India"", ""lat"": ""17.4483438"", ""lon"": ""78.5289727""}]",False,False,False,False,False,False,False
HABSIGUDA_MALLAPUR,HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,found,17.4405369,78.5788551,3_looks_ok,,,2.2,4.8,"Mallapur, Hyderabad, Telangana",False,"Mallapur, Ward 5 Mallapur, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal–Malkajgiri, Telangana, 500076, India",place,neighbourhood,24.0,1.0,[],False,False,False,False,False,False,False
HABSIGUDA_MOULAALI,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,found,17.46171,78.5571396,3_looks_ok,,,1.4,1.7,"Moula Ali, Hyderabad, Telangana",True,"Moula Ali, Ward 138 Moula Ali, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Malkajgiri mandal, Medchal–Malkajgiri, Telangana, 500040, India",place,suburb,19.0,2.0,"[{""name"": ""Moula Ali, Maula Ali Flyover, Ambedkar Nagar, Ward 139 East Anand Bagh, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Malkajgiri mandal, Medchal\u2013Malkajgiri, Telangana, 500076, India"", ""lat"": ""17.4407394"", ""lon"": ""78.5506697""}]",False,False,False,False,False,False,False
HABSIGUDA_NACHARAM,HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,found,17.4284936,78.5528098,3_looks_ok,,,2.8,2.2,"Nacharam, Hyderabad, Telangana",False,"Nacharam, Ward 6 Nacharam, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal–Malkajgiri, Telangana, 500076, India",place,suburb,19.0,1.0,[],False,False,False,False,False,False,False
HABSIGUDA_NEREDMET,HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,found,17.470446,78.5360054,3_looks_ok,,,3.6,2.3,"Neredmet, Hyderabad, Telangana",False,"Neredmet, Ward 140 Malkajgiri, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Malkajgiri mandal, Medchal–Malkajgiri, Telangana, 500056, India",place,suburb,19.0,3.0,"[{""name"": ""Neredmet, Malkajagiri Road, Kakatiya Nagar, Safilguda, Ward 136 Neredmet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Malkajgiri mandal, Medchal\u2013Malkajgiri, Telangana, 500056, India"", ""lat"": ""17.4780888"", ""lon"": ""78.5366517""}, {""name"": ""Neredmet, Malkajgiri - Neredmet Road, Ramakrishnapuram, Neredmet, Ward 140 Malkajgiri, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Malkajgiri mandal, Medchal\u2013Malkajgiri, Telangana, 500056, India"", ""lat"": ""17.4723112"", ""lon"": ""78.5387358""}]",False,False,False,False,False,False,False
HABSIGUDA_RAMANTHAPUR,HABSIGUDA,HABSIGUDA,UPPAL,RAMANTHAPUR,found,17.3885044,78.5371677,3_looks_ok,,,7.5,4.0,"Ramanthapur, Hyderabad, Telangana",False,"Ward 9 Ramanthapur, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal–Malkajgiri, Telangana, India",boundary,administrative,20.0,3.0,"[{""name"": ""ramanthapur lake, Habsiguda, Ward 8 Habsiguda, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal\u2013Malkajgiri, Telangana, India"", ""lat"": ""17.4018585"", ""lon"": ""78.5403825""}, {""name"": ""Ramanthapur Cheruvu, Habsiguda, Ward 8 Habsiguda, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal\u2013Malkajgiri, Telangana, India"", ""lat"": ""17.4016390"", ""lon"": ""78.5403749""}]",False,False,False,False,False,False,False
HABSIGUDA_SAINIKPURI,HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,found,17.4892154,78.5424889,3_looks_ok,,,4.8,2.7,"Sainikpuri, Hyderabad, Telangana",False,"Sainikpuri, Ward 1 Kapra, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Kapra mandal, Medchal–Malkajgiri, Telangana, 500094, India",place,suburb,19.0,1.0,[],False,False,False,False,False,False,False
HABSIGUDA_UPPAL,HABSIGUDA,HABSIGUDA,UPPAL,UPPAL,found,17.4025091,78.5612562,3_looks_ok,,,5.4,2.3,"Uppal, Hyderabad, Telangana",False,"Uppal, Ward 7 Chilka Nagar, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal–Malkajgiri, Telangana, 500039, India",place,suburb,19.0,2.0,"[{""name"": ""Uppal, Inner Ring Road, Saraswati Colony, Ward 10 Uppal, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Uppal mandal, Medchal\u2013Malkajgiri, Telangana, 500039, India"", ""lat"": ""17.4001610"", ""lon"": ""78.5601834""}]",False,False,False,False,False,False,False
HABSIGUDA_YAPRAL,HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,found,17.5030543,78.5407976,3_looks_ok,,,6.3,4.1,"Yapral, Hyderabad, Telangana",False,"Yapral, Ward 136 Neredmet, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Alwal mandal, Medchal–Malkajgiri, Telangana, 500094, India",place,suburb,19.0,1.0,[],False,False,False,False,False,False,False
HYDERABAD_CENTRAL_ABIDS,HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,found,17.3894783,78.477182,3_looks_ok,,,1.3,1.7,"Abids, Hyderabad, Telangana",False,"Abids, Ward 77 Jambagh, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500095, India",place,suburb,19.0,1.0,[],False,False,False,False,False,False,False
HYDERABAD_CENTRAL_AMBERPET,HYDERABAD CENTRAL,AZAMABAD,AMBERPET,AMBERPET,found,17.3978928,78.5175088,3_looks_ok,,,5.5,,"Amberpet, Hyderabad",False,"Ward 84 Bagh Amberpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Amberpet mandal, Hyderabad, Telangana, 353535, India",boundary,administrative,20.0,3.0,"[{""score"": 5.16, ""km_from_expected"": 5.16, ""query"": ""Amberpet, Hyderabad"", ""lat"": 17.385699, ""lon"": 78.5218948, ""name"": ""Ward 83 Amberpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Amberpet mandal, Hyderabad, Telangana, 500013, India"", ""category"": ""boundary"", ""type"": ""administrative"", ""place_rank"": 20}, {""score"": 14.14, ""km_from_expected"": 4.14, ""query"": ""Amberpet, Hyderabad"", ""lat"": 17.3861776, ""lon"": 78.5114709, ""name"": ""Amberpet mandal, Hyderabad, Telangana, India"", ""category"": ""boundary"", ""type"": ""administrative"", ""place_rank"": 12}]",False,False,False,False,False,False,False
HYDERABAD_CENTRAL_GOLCONDA,HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,GOLCONDA,found,17.3873294,78.4057336,3_looks_ok,,,7.5,2.6,"Golconda, Hyderabad, Telangana",False,"Golconda, Ward 67 Golconda, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Golconda mandal, Hyderabad, Telangana, 500008, India",place,suburb,19.0,2.0,"[{""name"": ""Golconda mandal, Hyderabad, Telangana, 500048, India"", ""lat"": ""17.3823146"", ""lon"": ""78.4120254""}]",False,False,False,False,False,False,False
HYDERABAD_CENTRAL_GOLNAKA,HYDERABAD CENTRAL,AZAMABAD,AMBERPET,GOLNAKA,found,17.3901064,78.5083605,3_looks_ok,,,4.5,,"Golnaka, Hyderabad, Telangana",False,"Golnaka, Ward 82 Golnaka, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Amberpet mandal, Hyderabad, Telangana, 500044, India",place,neighbourhood,24.0,2.0,"[{""name"": ""Ward 82 Golnaka, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Amberpet mandal, Hyderabad, Telangana, India"", ""lat"": ""17.3867837"", ""lon"": ""78.5072175""}]",False,False,False,False,False,False,False
HYDERABAD_CENTRAL_GUNFOUNDRY,HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,found,17.3936441,78.4756654,3_looks_ok,,,1.0,1.2,"Gunfoundry, Hyderabad, Telangana",False,"Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, India",boundary,administrative,20.0,3.0,"[{""name"": ""Gunfoundry Street Number 3, Gun Foundry, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500001, India"", ""lat"": ""17.3947505"", ""lon"": ""78.4777361""}, {""name"": ""Gunfoundry Street Number 5, Gun Foundry, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500001, India"", ""lat"": ""17.3946220"", ""lon"": ""78.4792206""}]",False,False,False,False,False,False,False
HYDERABAD_CENTRAL_HIMAYAT_NAGAR,HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,HIMAYAT NAGAR,found,17.4039678,78.483456,3_looks_ok,,,2.2,0.8,"Himayat Nagar, Hyderabad, Telangana",False,"Himayat Nagar, Ward 79 Himayath Nagar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Himayatnagar mandal, Hyderabad, Telangana, 500029, India",place,suburb,19.0,1.0,[],False,False,False,False,False,False,False
HYDERABAD_CENTRAL_KAVADIGUDA,HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,found,17.4227022,78.4917695,3_looks_ok,,,4.2,2.7,"Kavadiguda, Hyderabad, Telangana",False,"Kavadiguda, Ward 90 Kavadiguda, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Musheerabad mandal, Hyderabad, Telangana, 500080, India",place,suburb,19.0,1.0,[],False,False,False,False,False,False,False
HYDERABAD_CENTRAL_RETHI_BOWLI,HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,RETHI BOWLI,found,17.3937454,78.4289691,3_looks_ok,,,5.0,1.7,"Rethibowli, Hyderabad",True,"Rethibowli, Mehdipatnam, Ward 70 Mehdipatnam, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Asif Nagar mandal, Hyderabad, Telangana, 500028, India",place,neighbourhood,24.0,,"[{""score"": 8.0, ""km_from_expected"": 5.0, ""query"": ""Rethibowli, Hyderabad"", ""lat"": 17.3957045, ""lon"": 78.4308438, ""name"": ""Rethibowli, Golkonda Road, P&T Colony, Mehdipatnam, Ward 70 Mehdipatnam, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Asif Nagar mandal, Hyderabad, Telangana, 500028, India"", ""category"": ""highway"", ""type"": ""bus_stop"", ""place_rank"": 30}, {""score"": 8.01, ""km_from_expected"": 5.01, ""query"": ""Rethibowli, Hyderabad"", ""lat"": 17.3960184, ""lon"": 78.4307445, ""name"": ""Rethibowli, Golkonda Road, Ward 69 Nanal Nagar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Asif Nagar mandal, Hyderabad, Telangana, 500028, India"", ""category"": ""highway"", ""type"": ""bus_stop"", ""place_rank"": 30}, {""score"": 13.4, ""km_from_expected"": 5.4, ""query"": ""Rethibowli, Hyderabad"", ""lat"": 17.3959377, ""lon"": 78.4270188, ""name"": ""Nanalnagar, Old Bombay Highway, Yousufain Hills, Tolichowki, Ward 69 Nanal Nagar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500028, India"", ""category"": ""highway"", ""type"": ""bus_stop"", ""place_rank"": 30}]",False,False,False,False,False,False,False
HYDERABAD_CENTRAL_SAIFABAD,HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,found,17.4047878,78.4658367,3_looks_ok,,,1.6,1.2,"Saifabad, Hyderabad, Telangana",False,"Saifabad, Ward 91 Khairatabad, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500004, India",place,suburb,19.0,1.0,[],False,False,False,False,False,False,False
HYDERABAD_CENTRAL_SHAIKPET,HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,found,17.4057955,78.4006536,3_looks_ok,,,8.1,3.5,"Shaikpet, Hyderabad, Telangana",False,"Shaikpet, Ward 94 Shaikpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500110, India",place,suburb,19.0,2.0,"[{""name"": ""Shaikpet mandal, Hyderabad, Telangana, India"", ""lat"": ""17.4134056"", ""lon"": ""78.4275478""}]",False,False,False,False,False,False,False
HYDERABAD_CENTRAL_SOMAJIGUDA,HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,found,17.4255053,78.4585197,3_looks_ok,,,4.0,3.1,"Somajiguda, Hyderabad, Telangana",False,"Somajiguda, Ward 97 Somajiguda, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Khairatabad mandal, Hyderabad, Telangana, 500082, India",place,suburb,19.0,1.0,[],False,False,False,False,False,False,False
HYDERABAD_SOUTH_ATTAPUR,HYDERABAD SOUTH,CHARMINAR,MIR ALAM,ATTAPUR,found,17.3672244,78.4307278,3_looks_ok,,,5.0,5.2,"Attapur, Hyderabad, Telangana",False,"Attapur, Ward 61 Attapur, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Rajendranagar mandal, Ranga Reddy, Telangana, 500048, India",place,suburb,19.0,2.0,"[{""name"": ""Attapur, Old Mumbai Highway, Anand Nagar, Chandanagar, Lingampally, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 500019, India"", ""lat"": ""17.4807899"", ""lon"": ""78.3224815""}]",False,False,False,False,False,False,False
HYDERABAD_SOUTH_CHANCHALGUDA,HYDERABAD SOUTH,ASMANGADH,CHANCHALGUDA,CHANCHALGUDA,found,17.3673732,78.4965799,3_looks_ok,,,2.4,2.2,"Chanchalguda, Hyderabad, Telangana",False,"Chanchalguda, Ward 29 Chawni, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Charminar mandal, Hyderabad, Telangana, 500024, India",place,neighbourhood,24.0,1.0,[],False,False,False,False,False,False,False
HYDERABAD_SOUTH_CHANDRAYANA_GUTTA,HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHANDRAYANA GUTTA,found,17.3246955,78.4813558,3_looks_ok,,,4.2,4.0,"Chandrayangutta, Hyderabad",True,"Chandrayangutta, Ward 43 Chandrayangutta, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bandlaguda mandal, Hyderabad, Telangana, 500005, India",place,suburb,19.0,,"[{""score"": 7.39, ""km_from_expected"": 4.39, ""query"": ""Chandrayanagutta, Hyderabad"", ""lat"": 17.3354173, ""lon"": 78.517776, ""name"": ""Chandrayanagutta Sub Station, rci road, Mithila Nagar, Karmanghat, Jillelaguda, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Bandlaguda mandal, Hyderabad, Telangana, 500097, India"", ""category"": ""building"", ""type"": ""substation"", ""place_rank"": 30}, {""score"": 8.3, ""km_from_expected"": 5.3, ""query"": ""Chandrayanagutta, Hyderabad"", ""lat"": 17.3071827, ""lon"": 78.4378724, ""name"": ""Nimra Colony Chandrayanagutta  (Basti Dawakhana), Temple Road, Katedan, Ward 59 Mailardevpally, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Rajendranagar mandal, Ranga Reddy, Telangana, 500077, India"", ""category"": ""amenity"", ""type"": ""health_post"", ""place_rank"": 30}, {""score"": 12.32, ""km_from_expected"": 4.32, ""query"": ""Chandrayanagutta, Hyderabad"", ""lat"": 17.3757979, ""lon"": 78.4710462, ""name"": ""Fathima Nagar , Chandrayanagutta (Basthi Dawakhana), Begum Bazar Road, Feelkhana, Afzalgunj, Ward 50 Begum Bazar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500012, India"", ""category"": ""amenity"", ""type"": ""health_post"", ""place_rank"": 30}]",False,False,False,False,False,False,False
HYDERABAD_SOUTH_CHATRINAKA,HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHATRINAKA,found,17.3420099,78.4777649,3_looks_ok,,,2.2,2.0,"Chatrinaka, Hyderabad, Telangana",False,"Chatrinaka, Ward 45 Jangammet, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bandlaguda mandal, Hyderabad, Telangana, 500065, India",place,neighbourhood,24.0,1.0,[],False,False,False,False,False,False,False
HYDERABAD_SOUTH_CHUDI_BAZAR,HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,found,17.3738134,78.4647791,3_looks_ok,,,1.9,3.6,"Chudi Bazar, Hyderabad, Telangana",False,"Chudi Bazaar, Begum Bazaar, Ward 50 Begum Bazar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500002, India",place,neighbourhood,24.0,2.0,"[{""name"": ""Chudi Bazar, \u0645\u0633\u0644\u0645 \u062c\u0646\u06af \u067e\u0644\u06d4, Goshamahal, Ward 51 Goshamahal, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500002, India"", ""lat"": ""17.3708409"", ""lon"": ""78.4676899""}]",False,False,False,False,False,False,False
HYDERABAD_SOUTH_HUSSAINI_ALAM,HYDERABAD SOUTH,CHARMINAR,CHARMINAR,HUSSAINI ALAM,found,17.361886,78.4667506,3_looks_ok,,,1.1,1.7,"Hussaini Alam, Hyderabad, Telangana",False,"Hussaini Alam, Ward 52 Puranapool, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, 500064, India",place,suburb,19.0,1.0,[],False,False,False,False,False,False,False
HYDERABAD_SOUTH_KARWAN,HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,KARWAN,found,17.376013,78.4331894,3_looks_ok,,,5.0,3.5,"Karwan, Hyderabad, Telangana",False,"Ward 65 Karwan, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Asif Nagar mandal, Hyderabad, Telangana, India",boundary,administrative,20.0,3.0,"[{""name"": ""Karwan Sahu, Ward 65 Karwan, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Asif Nagar mandal, Hyderabad, Telangana, 500264, India"", ""lat"": ""17.3734894"", ""lon"": ""78.4412105""}, {""name"": ""Karwan road, Tappa Chabutara, Ward 71 Gudimalkapur, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Asif Nagar mandal, Hyderabad, Telangana, 500264, India"", ""lat"": ""17.3771163"", ""lon"": ""78.4426492""}]",False,False,False,False,False,False,False
HYDERABAD_SOUTH_KISHANBAGH,HYDERABAD SOUTH,CHARMINAR,MIR ALAM,KISHANBAGH,found,17.3608327,78.4427483,3_looks_ok,,,3.6,3.8,"Kishanbagh, Hyderabad, Telangana",False,"Ward 56 Kishanbagh, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, India",boundary,administrative,20.0,1.0,[],False,False,False,False,False,False,False
HYDERABAD_SOUTH_MOGHAL_PURA,HYDERABAD SOUTH,CHARMINAR,CHARMINAR,MOGHAL PURA,found,17.3575281,78.4770839,3_looks_ok,,,0.5,0.9,"Moghalpura, Hyderabad",True,"Moghalpura, Ward 32 Patthergatti, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Charminar mandal, Hyderabad, Telangana, 500065, India",place,suburb,19.0,,[],False,False,False,False,False,False,False
HYDERABAD_SOUTH_TROOP_BAZAR,HYDERABAD SOUTH,BEGUM BAZAR,TROOP BAZAR,TROOP BAZAR,found,17.3849929,78.4785324,3_looks_ok,,,2.7,4.9,"Troop Bazar, Hyderabad, Telangana",False,"Troop Bazaar, Abids, Ward 77 Jambagh, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500095, India",place,neighbourhood,24.0,1.0,[],False,False,False,False,False,False,False
MEDCHAL_ALLWYN_COLONY,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,found,17.5043618,78.4149849,3_looks_ok,,,1.6,3.8,"Allwyn Colony, Hyderabad, Telangana",False,"Allwyn Colony, Ward 124 Alwyn Colony, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal–Malkajgiri, Telangana, 500047, India",place,neighbourhood,24.0,3.0,"[{""name"": ""Allwyn Colony, Madinaguda, Ward 109 Hafeezpet, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 500049, India"", ""lat"": ""17.4920354"", ""lon"": ""78.3499531""}, {""name"": ""Allwyn colony, Patancheru, Ward 113 Patancheruvu, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Patancheruvu mandal, Sangareddy, Telangana, 502319, India"", ""lat"": ""17.5354735"", ""lon"": ""78.2801030""}]",False,False,False,False,False,False,False
MEDCHAL_BHAGYA_NAGAR,MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,found,17.4974865,78.403275,3_looks_ok,,,2.8,2.5,"Bhagyanagar, Hyderabad",True,"Bhagyanagar Colony, Ward 124 Alwyn Colony, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal–Malkajgiri, Telangana, 500072, India",place,neighbourhood,24.0,1.0,"[{""score"": 3.92, ""km_from_expected"": 0.92, ""query"": ""Bhagyanagar, Hyderabad"", ""lat"": 17.4944433, ""lon"": 78.4027422, ""name"": ""Bhagyanagar Saibaba temple, Usha Mullapudi Rd, Satavahana Nagar, Ward 123 Hydernagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal\u2013Malkajgiri, Telangana, 500072, India"", ""category"": ""amenity"", ""type"": ""place_of_worship"", ""place_rank"": 30}, {""score"": 4.14, ""km_from_expected"": 1.14, ""query"": ""Bhagyanagar, Hyderabad"", ""lat"": 17.497514, ""lon"": 78.3994914, ""name"": ""Bhagyanagar Colony Ext Rd, Satavahana Nagar, Ward 123 Hydernagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal\u2013Malkajgiri, Telangana, 500072, India"", ""category"": ""highway"", ""type"": ""residential"", ""place_rank"": 26}, {""score"": 4.16, ""km_from_expected"": 1.16, ""query"": ""Bhagyanagar, Hyderabad"", ""lat"": 17.5031636, ""lon"": 78.4002902, ""name"": ""Bhagyanagar Hills Road, HMT Hills, Satavahana Nagar, Ward 123 Hydernagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal\u2013Malkajgiri, Telangana, 500072, India"", ""category"": ""highway"", ""type"": ""secondary"", ""place_rank"": 26}, {""score"": 4.37, ""km_from_expected"": 1.37, ""query"": ""Bhagyanagar, Hyderabad"", ""lat"": 17.503002, ""lon"": 78.3981248, ""name"": ""Bhagyanagar Hills Road, HMT Hills, Satavahana Nagar, Ward 123 Hydernagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal\u2013Malkajgiri, Telangana, 500085, India"", ""category"": ""highway"", ""type"": ""secondary"", ""place_rank"": 26}]",False,False,False,False,False,False,False
MEDCHAL_BOWRAMPET,MEDCHAL,JEEDIMETLA,JEEDIMETLA,BOWRAMPET,found,17.5610356,78.3982185,3_looks_ok,,,5.4,7.0,"Bowrampet, Telangana",False,"Bowrampet, Dundigal mandal, Medchal–Malkajgiri, Telangana, 500090, India",place,suburb,19.0,2.0,"[{""name"": ""bowrampet, Medak Road, Bowrampet, Dundigal mandal, Medchal\u2013Malkajgiri, Telangana, 500043, India"", ""lat"": ""17.5615155"", ""lon"": ""78.4032321""}]",False,False,False,False,False,False,False
MEDCHAL_GAJULARAMARAM,MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,found,17.5271759,78.4200077,3_looks_ok,,,1.7,5.7,"Gajularamaram, Hyderabad, Telangana",False,"Gajularamaram, Ward 125 Gajularamaram, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, 500055, India",place,suburb,19.0,1.0,[],False,False,False,False,False,False,False
